Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power
0.0,302.4,311.0,1338.0,67.6,194.0,1.0,90448.79999999999
0.0,299.3,308.9,1258.0,69.4,119.0,1.0,87305.20000000001
2.0,299.9,309.6,1462.0,51.0,119.0,0.0,74562.0
0.0,300.5,309.8,1550.0,37.4,148.0,0.0,57970.0
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
0.0,303.5,312.9,1275.0,64.4,113.0,0.0,82110.0
0.0,298.9,310.2,2737.0,8.8,142.0,1.0,24085.600000000002
1.0,302.4,310.3,1378.0,54.3,165.0,1.0,74825.4
1.0,302.6,311.0,1329.0,48.6,111.0,1.0,64589.4
0.0,298.1,307.7,2567.0,12.8,125.0,1.0,32857.6
0.0,298.4,309.2,1692.0,29.8,137.0,0.0,50421.6
1.0,299.3,308.5,1305.0,60.6,44.0,0.0,79083.0
1.0,302.3,311.8,1559.0,34.4,191.0,0.0,53629.6
0.0,302.2,311.2,1928.0,23.1,2.0,0.0,44536.8
1.0,302.2,310.6,1355.0,51.5,126.0,1.0,69782.5
2.0,299.6,310.1,1531.0,36.8,62.0,0.0,56340.799999999996
0.0,302.6,312.1,1288.0,68.5,0.0,1.0,88228.0
2.0,299.8,310.2,1537.0,36.6,191.0,0.0,56254.200000000004
0.0,298.2,307.8,1521.0,42.9,60.0,0.0,65250.9
0.0,302.0,309.9,1308.0,57.6,197.0,1.0,75340.8
0.0,297.5,308.3,2564.0,12.8,127.0,1.0,32819.200000000004
0.0,303.8,313.2,1531.0,39.4,159.0,0.0,60321.4
2.0,296.1,306.8,1645.0,31.0,41.0,0.0,50995.0
0.0,300.2,309.2,1667.0,29.9,75.0,0.0,49843.299999999996
0.0,301.9,310.4,1610.0,34.8,71.0,0.0,56027.99999999999
0.0,301.0,310.6,1493.0,37.8,206.0,1.0,56435.399999999994
0.0,302.5,310.2,1329.0,50.6,148.0,1.0,67247.40000000001
0.0,299.4,309.0,1613.0,32.2,178.0,0.0,51938.600000000006
0.0,298.2,307.6,1511.0,31.0,209.0,1.0,46841.0
1.0,300.6,310.0,1478.0,36.3,95.0,0.0,53651.399999999994
0.0,298.6,309.8,1505.0,45.7,144.0,1.0,68778.5
0.0,302.6,311.5,1442.0,59.8,169.0,1.0,86231.59999999999
0.0,301.6,310.8,1355.0,57.8,195.0,1.0,78319.0
0.0,300.7,312.3,1898.0,24.0,60.0,0.0,45552.0
0.0,299.0,310.4,1365.0,49.1,226.0,1.0,67021.5
0.0,301.0,311.1,1236.0,64.4,177.0,1.0,79598.40000000001
1.0,301.5,310.7,1336.0,65.6,0.0,1.0,87641.59999999999
1.0,299.8,310.3,1805.0,23.7,198.0,0.0,42778.5
0.0,302.2,310.6,1334.0,53.2,159.0,1.0,70968.8
0.0,301.6,310.8,1355.0,57.8,195.0,1.0,78319.0
0.0,300.9,310.7,1392.0,44.2,97.0,0.0,61526.4
1.0,302.3,311.0,1521.0,34.8,72.0,0.0,52930.799999999996
1.0,298.0,309.4,1276.0,65.9,50.0,0.0,84088.40000000001
0.0,300.4,309.3,1413.0,50.3,101.0,0.0,71073.9
1.0,302.4,310.5,1372.0,45.7,144.0,1.0,62700.4
0.0,300.1,311.3,2579.0,12.5,64.0,1.0,32237.5
0.0,298.6,309.2,2035.0,19.6,40.0,0.0,39886.0
2.0,302.7,310.8,1275.0,55.0,25.0,1.0,70125.0
2.0,300.7,309.6,1390.0,48.5,7.0,0.0,67415.0
0.0,300.5,309.9,1503.0,37.4,175.0,0.0,56212.2
0.0,297.4,308.7,2874.0,4.2,118.0,1.0,12070.800000000001
1.0,302.9,311.2,1330.0,53.7,200.0,1.0,71421.0
1.0,298.4,308.7,1421.0,60.7,119.0,1.0,86254.7
0.0,299.2,308.6,1267.0,68.2,76.0,1.0,86409.40000000001
1.0,297.3,308.5,1710.0,27.7,138.0,0.0,47367.0
0.0,300.7,312.4,1590.0,37.9,98.0,0.0,60261.0
0.0,299.3,309.0,1447.0,50.4,140.0,1.0,72928.8
0.0,302.6,311.0,1369.0,60.0,93.0,1.0,82140.0
2.0,300.7,310.2,1364.0,65.3,208.0,1.0,89069.2
1.0,300.8,309.6,1546.0,42.3,186.0,0.0,65395.799999999996
0.0,298.0,308.3,1362.0,56.8,216.0,1.0,77361.59999999999
0.0,303.3,311.6,1301.0,45.1,219.0,1.0,58675.1
1.0,298.1,308.6,1425.0,41.9,11.0,0.0,59707.5
0.0,301.9,310.4,1376.0,54.9,126.0,1.0,75542.4
2.0,298.4,307.7,1626.0,31.1,166.0,1.0,50568.600000000006
0.0,302.4,311.9,1290.0,70.0,139.0,1.0,90300.0
0.0,303.4,312.9,1389.0,54.1,109.0,0.0,75144.90000000001
2.0,301.1,310.6,1782.0,24.9,93.0,0.0,44371.799999999996
0.0,300.4,311.2,1530.0,32.0,169.0,0.0,48960.0
0.0,300.7,311.0,1413.0,52.0,91.0,1.0,73476.0
0.0,299.4,310.8,1376.0,53.9,215.0,1.0,74166.4
1.0,300.5,311.1,1296.0,61.3,202.0,1.0,79444.8
2.0,301.6,310.5,1602.0,32.3,2.0,1.0,51744.6
0.0,301.6,310.6,1478.0,36.6,218.0,0.0,54094.8
0.0,299.4,310.8,1376.0,53.9,215.0,1.0,74166.4
1.0,298.2,307.8,1583.0,36.6,185.0,0.0,57937.8
0.0,302.4,310.3,1374.0,51.2,163.0,1.0,70348.8
0.0,300.6,310.4,2007.0,19.8,116.0,0.0,39738.6
2.0,303.6,312.2,1371.0,54.6,112.0,1.0,74856.6
1.0,304.0,313.5,1732.0,26.2,126.0,0.0,45378.4
0.0,302.2,311.3,1389.0,46.9,106.0,0.0,65144.1
1.0,303.5,312.7,1420.0,49.1,42.0,0.0,69722.0
0.0,301.7,310.2,1331.0,61.2,47.0,1.0,81457.2
2.0,304.0,313.2,1271.0,68.6,161.0,1.0,87190.59999999999
0.0,300.6,309.4,1654.0,32.8,57.0,0.0,54251.2
0.0,302.0,310.6,1392.0,50.0,84.0,0.0,69600.0
0.0,297.4,308.3,1475.0,40.5,222.0,1.0,59737.5
1.0,301.6,310.6,1309.0,65.8,75.0,1.0,86132.2
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
1.0,299.8,309.1,1456.0,39.4,209.0,0.0,57366.4
0.0,300.7,310.9,1356.0,65.3,66.0,1.0,88546.8
0.0,298.0,308.7,1268.0,69.4,189.0,1.0,87999.20000000001
0.0,299.0,310.1,1470.0,40.3,83.0,0.0,59240.99999999999
1.0,297.3,308.7,1447.0,44.5,105.0,0.0,64391.5
0.0,298.6,309.7,1925.0,22.1,7.0,0.0,42542.5
1.0,298.3,308.1,1722.0,28.6,89.0,0.0,49249.200000000004
0.0,297.3,308.2,1396.0,52.7,212.0,1.0,73569.2
1.0,298.6,309.5,1580.0,33.9,70.0,0.0,53562.0
0.0,303.6,312.5,1286.0,62.4,101.0,0.0,80246.4
0.0,302.5,310.4,1349.0,55.1,187.0,1.0,74329.90000000001
2.0,297.6,309.6,1419.0,48.2,215.0,0.0,68395.8
0.0,300.2,311.7,1640.0,30.8,191.0,0.0,50512.0
0.0,297.8,308.9,1530.0,37.6,106.0,0.0,57528.0
0.0,298.2,307.6,1511.0,31.0,209.0,1.0,46841.0
0.0,301.7,310.2,1311.0,57.4,40.0,1.0,75251.4
1.0,299.7,309.3,1399.0,41.9,221.0,1.0,58618.1
0.0,299.0,310.2,1377.0,62.5,92.0,1.0,86062.5
0.0,299.0,310.4,1365.0,49.1,226.0,1.0,67021.5
1.0,303.8,312.7,1555.0,33.4,128.0,0.0,51937.0
0.0,303.8,313.1,1256.0,58.7,213.0,1.0,73727.2
1.0,303.5,312.6,1405.0,51.6,62.0,0.0,72498.0
1.0,297.2,308.1,1340.0,61.3,207.0,1.0,82142.0
0.0,298.8,308.7,1635.0,35.2,47.0,0.0,57552.00000000001
0.0,299.5,308.7,2549.0,13.0,179.0,1.0,33137.0
0.0,297.4,308.3,1548.0,46.6,7.0,0.0,72136.8
0.0,302.0,309.9,1308.0,57.6,197.0,1.0,75340.8
1.0,298.8,308.6,1486.0,41.1,13.0,0.0,61074.6
1.0,298.3,307.9,1485.0,42.0,117.0,0.0,62370.0
0.0,297.2,308.5,1518.0,44.3,163.0,0.0,67247.4
2.0,298.8,309.7,1461.0,55.1,118.0,0.0,80501.1
0.0,300.7,311.8,1336.0,58.4,189.0,1.0,78022.4
0.0,303.1,311.2,1679.0,34.8,25.0,0.0,58429.2
0.0,298.9,309.9,1517.0,36.6,117.0,0.0,55522.200000000004
1.0,297.5,308.7,1546.0,38.0,123.0,0.0,58748.0
0.0,303.4,311.9,1377.0,41.6,34.0,1.0,57283.200000000004
0.0,300.7,311.8,1441.0,38.1,34.0,0.0,54902.1
0.0,299.3,309.0,1447.0,50.4,140.0,1.0,72928.8
0.0,302.5,310.3,1326.0,58.5,55.0,1.0,77571.0
0.0,301.9,310.6,1331.0,68.6,85.0,1.0,91306.59999999999
0.0,299.8,309.4,1609.0,32.5,27.0,0.0,52292.5
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
0.0,298.2,308.4,1310.0,61.0,189.0,1.0,79910.0
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,302.4,310.2,1351.0,45.1,168.0,1.0,60930.1
0.0,300.5,309.8,1379.0,54.2,207.0,1.0,74741.8
2.0,302.5,310.9,1356.0,55.5,101.0,1.0,75258.0
0.0,302.0,310.9,1495.0,38.6,52.0,0.0,57707.0
0.0,297.7,307.6,1844.0,21.9,61.0,0.0,40383.6
1.0,297.9,307.9,1336.0,54.4,82.0,0.0,72678.4
1.0,298.0,308.2,2090.0,19.0,143.0,0.0,39710.0
0.0,299.2,308.5,1378.0,50.4,220.0,1.0,69451.2
1.0,298.1,307.9,1759.0,28.6,176.0,0.0,50307.4
2.0,297.8,309.4,1445.0,48.2,10.0,0.0,69649.0
1.0,298.9,308.2,1372.0,63.6,30.0,1.0,87259.2
0.0,299.6,310.7,1922.0,23.3,205.0,1.0,44782.6
0.0,300.7,310.4,1416.0,61.8,209.0,1.0,87508.8
1.0,303.3,311.4,1395.0,59.1,4.0,0.0,82444.5
1.0,298.7,310.3,1481.0,41.5,83.0,0.0,61461.5
0.0,301.9,310.9,1567.0,39.0,214.0,1.0,61113.0
0.0,302.9,312.4,1561.0,34.8,150.0,0.0,54322.799999999996
0.0,303.0,311.2,1361.0,47.6,106.0,1.0,64783.6
0.0,301.9,309.9,1374.0,48.5,180.0,1.0,66639.0
0.0,302.2,311.5,1346.0,52.4,157.0,0.0,70530.4
1.0,303.0,311.1,1372.0,54.3,117.0,1.0,74499.59999999999
0.0,298.8,308.9,1455.0,41.3,208.0,1.0,60091.49999999999
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
0.0,300.3,311.8,1547.0,39.7,121.0,0.0,61415.9
0.0,298.0,308.3,1405.0,56.2,218.0,1.0,78961.0
1.0,297.3,308.3,1501.0,38.2,2.0,0.0,57338.200000000004
1.0,297.9,309.1,1338.0,49.6,56.0,0.0,66364.8
0.0,302.6,311.0,1520.0,42.8,148.0,0.0,65055.99999999999
1.0,297.3,308.3,1459.0,59.6,207.0,1.0,86956.40000000001
0.0,297.8,308.9,1871.0,25.6,200.0,1.0,47897.600000000006
0.0,297.6,309.6,1501.0,49.8,222.0,1.0,74749.8
0.0,299.4,309.3,1377.0,43.6,28.0,0.0,60037.200000000004
0.0,296.4,307.5,1331.0,47.8,99.0,0.0,63621.799999999996
0.0,298.1,308.9,1351.0,52.4,102.0,0.0,70792.4
0.0,300.8,310.8,1564.0,36.2,31.0,0.0,56616.8
1.0,298.0,308.0,1620.0,29.4,75.0,0.0,47628.0
2.0,300.6,309.4,1380.0,47.6,246.0,1.0,65688.0
1.0,300.0,310.1,1314.0,53.5,199.0,0.0,70299.0
0.0,300.5,310.5,2633.0,12.2,17.0,1.0,32122.6
1.0,302.7,311.7,1784.0,25.1,177.0,0.0,44778.4
2.0,298.4,307.7,1626.0,31.1,166.0,1.0,50568.600000000006
0.0,303.0,311.3,1365.0,56.2,146.0,1.0,76713.0
0.0,302.2,310.6,1346.0,47.5,109.0,1.0,63935.0
1.0,296.7,307.8,1258.0,69.0,105.0,1.0,86802.0
1.0,300.1,309.4,1569.0,31.6,124.0,0.0,49580.4
2.0,303.8,312.5,1525.0,38.0,209.0,0.0,57950.0
1.0,298.7,309.8,1343.0,53.6,134.0,0.0,71984.8
1.0,298.6,310.0,1512.0,37.5,27.0,0.0,56700.0
1.0,302.2,311.5,1562.0,38.0,162.0,0.0,59356.0
1.0,298.9,309.6,1472.0,46.0,199.0,0.0,67712.0
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
1.0,302.1,311.0,1351.0,60.3,207.0,1.0,81465.3
0.0,303.7,312.8,1832.0,23.6,35.0,0.0,43235.200000000004
1.0,301.5,310.7,1336.0,65.6,0.0,1.0,87641.59999999999
0.0,298.2,307.8,1585.0,34.6,78.0,0.0,54841.0
1.0,301.5,310.7,1336.0,65.6,0.0,1.0,87641.59999999999
0.0,297.3,308.2,1396.0,52.7,212.0,1.0,73569.2
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
1.0,301.3,310.4,1501.0,39.8,187.0,0.0,59739.799999999996
1.0,301.5,310.5,1737.0,29.3,114.0,0.0,50894.1
0.0,303.3,311.6,1301.0,45.1,219.0,1.0,58675.1
0.0,300.8,310.2,1520.0,37.7,193.0,0.0,57304.00000000001
2.0,300.6,309.8,1913.0,22.5,157.0,0.0,43042.5
1.0,302.7,311.1,1297.0,60.7,125.0,1.0,78727.90000000001
0.0,302.5,311.5,1603.0,32.4,194.0,0.0,51937.2
0.0,303.4,312.0,1521.0,35.9,215.0,1.0,54603.9
0.0,303.4,311.9,1298.0,63.9,59.0,1.0,82942.2
0.0,303.5,312.6,1602.0,34.2,108.0,0.0,54788.4
0.0,302.0,310.5,1370.0,44.4,85.0,1.0,60828.0
1.0,303.2,311.5,1336.0,58.2,2.0,1.0,77755.2
0.0,302.1,310.7,1359.0,49.3,41.0,1.0,66998.7
1.0,303.0,311.3,1335.0,53.6,164.0,1.0,71556.0
2.0,300.6,309.4,1380.0,47.6,246.0,1.0,65688.0
0.0,297.2,308.5,1446.0,43.7,171.0,0.0,63190.200000000004
0.0,298.4,309.5,2153.0,15.3,98.0,1.0,32940.9
0.0,297.6,309.6,1501.0,49.8,222.0,1.0,74749.8
0.0,296.7,307.8,1382.0,47.5,37.0,0.0,65645.0
0.0,300.2,310.1,1440.0,51.1,41.0,0.0,73584.0
0.0,301.3,310.6,1521.0,36.3,166.0,0.0,55212.299999999996
0.0,301.8,310.2,2825.0,5.8,215.0,1.0,16385.0
0.0,302.8,312.2,1509.0,36.5,52.0,1.0,55078.5
1.0,301.9,311.1,1380.0,51.6,184.0,0.0,71208.0
1.0,299.6,310.1,1357.0,48.7,96.0,0.0,66085.90000000001
0.0,302.0,310.4,1357.0,58.0,108.0,1.0,78706.0
1.0,303.0,311.1,1372.0,54.3,117.0,1.0,74499.59999999999
0.0,302.8,310.9,1312.0,52.2,40.0,1.0,68486.40000000001
0.0,299.6,310.2,1468.0,48.0,9.0,0.0,70464.0
0.0,300.8,311.7,1490.0,46.4,217.0,0.0,69136.0
0.0,301.6,310.6,1613.0,42.5,97.0,0.0,68552.5
0.0,295.3,305.7,1475.0,51.0,187.0,0.0,75225.0
2.0,300.5,309.9,1397.0,45.9,210.0,1.0,64122.299999999996
1.0,303.4,311.8,1316.0,50.9,69.0,1.0,66984.4
0.0,302.7,310.7,1369.0,47.5,11.0,1.0,65027.5
1.0,297.5,308.9,1280.0,48.5,19.0,0.0,62080.0
1.0,298.7,310.1,1402.0,69.7,64.0,1.0,97719.40000000001
0.0,301.5,310.5,1611.0,33.8,144.0,0.0,54451.799999999996
1.0,303.9,313.0,1475.0,41.0,11.0,0.0,60475.0
0.0,298.5,308.2,1301.0,66.3,42.0,1.0,86256.3
1.0,301.5,311.1,1396.0,43.5,112.0,0.0,60726.0
0.0,303.1,312.4,1404.0,61.5,127.0,1.0,86346.0
0.0,302.4,311.0,1338.0,67.6,194.0,1.0,90448.79999999999
0.0,303.2,311.2,1363.0,46.7,29.0,1.0,63652.100000000006
1.0,304.2,313.5,1437.0,47.2,102.0,0.0,67826.40000000001
2.0,297.9,307.4,1604.0,36.1,225.0,1.0,57904.4
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,295.6,306.1,1372.0,55.6,215.0,1.0,76283.2
0.0,299.2,308.5,1387.0,51.1,98.0,0.0,70875.7
0.0,303.5,312.3,1681.0,29.8,25.0,0.0,50093.8
0.0,300.8,312.4,1825.0,23.8,127.0,0.0,43435.0
1.0,302.1,311.0,1711.0,28.7,83.0,0.0,49105.7
1.0,299.4,308.6,1541.0,39.1,109.0,0.0,60253.100000000006
0.0,301.6,310.1,1362.0,55.8,70.0,1.0,75999.59999999999
0.0,295.9,306.7,1547.0,40.9,107.0,0.0,63272.299999999996
0.0,298.9,310.2,1498.0,50.2,160.0,0.0,75199.6
0.0,303.3,311.4,1511.0,43.4,65.0,0.0,65577.4
1.0,298.1,308.9,1459.0,50.3,115.0,0.0,73387.7
0.0,299.1,308.8,1320.0,67.5,20.0,1.0,89100.0
0.0,302.7,310.5,1351.0,41.8,10.0,1.0,56471.799999999996
0.0,303.2,311.2,1363.0,46.7,29.0,1.0,63652.100000000006
0.0,304.0,312.9,1363.0,62.5,200.0,1.0,85187.5
0.0,302.6,310.4,1359.0,57.2,67.0,1.0,77734.8
0.0,297.6,309.6,1501.0,49.8,222.0,1.0,74749.8
0.0,300.7,311.0,1413.0,52.0,91.0,1.0,73476.0
0.0,299.1,310.2,1317.0,54.8,231.0,1.0,72171.59999999999
0.0,302.4,310.2,1351.0,45.1,168.0,1.0,60930.1
0.0,301.8,310.6,2672.0,11.8,124.0,1.0,31529.600000000002
0.0,299.9,310.0,1402.0,44.7,204.0,0.0,62669.4
0.0,300.8,311.4,1322.0,67.2,18.0,1.0,88838.40000000001
0.0,300.6,309.5,1867.0,23.0,242.0,0.0,42941.0
0.0,304.4,313.6,1568.0,39.1,0.0,0.0,61308.8
1.0,296.8,307.8,1551.0,38.9,112.0,0.0,60333.899999999994
1.0,297.3,308.4,1434.0,44.8,21.0,0.0,64243.2
0.0,302.6,312.1,1288.0,68.5,0.0,1.0,88228.0
0.0,300.9,310.8,1493.0,45.8,57.0,0.0,68379.4
0.0,301.8,310.6,1192.0,68.9,135.0,0.0,82128.8
1.0,302.0,311.5,1366.0,52.3,54.0,0.0,71441.8
0.0,298.0,308.7,1462.0,48.2,204.0,0.0,70468.40000000001
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,303.8,313.1,2497.0,13.0,5.0,1.0,32461.0
0.0,297.3,308.0,1420.0,46.5,73.0,0.0,66030.0
0.0,300.7,310.8,1619.0,34.9,57.0,0.0,56503.1
0.0,295.6,306.1,1372.0,55.6,215.0,1.0,76283.2
1.0,299.7,309.3,1399.0,41.9,221.0,1.0,58618.1
0.0,299.2,310.6,1498.0,41.1,88.0,0.0,61567.8
0.0,297.9,307.9,1426.0,43.6,89.0,0.0,62173.6
2.0,298.8,309.8,1510.0,44.2,35.0,0.0,66742.0
1.0,302.1,311.0,1351.0,60.3,207.0,1.0,81465.3
0.0,300.7,311.0,1413.0,52.0,91.0,1.0,73476.0
0.0,302.3,311.3,1621.0,31.6,135.0,0.0,51223.600000000006
2.0,302.7,310.4,1305.0,55.2,20.0,1.0,72036.0
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
0.0,302.3,311.4,1333.0,66.7,205.0,1.0,88911.1
1.0,299.3,308.4,1542.0,37.5,203.0,1.0,57825.0
0.0,303.9,313.2,1345.0,48.2,77.0,0.0,64829.00000000001
0.0,298.0,308.3,1362.0,56.8,216.0,1.0,77361.59999999999
0.0,299.0,310.4,1365.0,49.1,226.0,1.0,67021.5
2.0,300.4,311.9,1438.0,46.7,41.0,1.0,67154.6
1.0,303.9,313.1,1483.0,47.2,71.0,0.0,69997.6
0.0,301.5,310.7,1466.0,43.6,56.0,0.0,63917.6
2.0,304.0,313.2,1271.0,68.6,161.0,1.0,87190.59999999999
0.0,301.6,310.8,1392.0,42.4,3.0,0.0,59020.799999999996
0.0,297.2,307.9,1326.0,75.4,172.0,1.0,99980.40000000001
1.0,299.8,309.1,1355.0,56.7,7.0,0.0,76828.5
1.0,302.1,311.1,1605.0,37.6,171.0,0.0,60348.0
1.0,299.3,308.8,1648.0,28.4,188.0,0.0,46803.2
0.0,303.4,311.5,1879.0,21.3,78.0,0.0,40022.700000000004
0.0,299.2,308.4,1667.0,29.0,199.0,0.0,48343.0
0.0,303.6,311.8,1222.0,66.8,148.0,1.0,81629.59999999999
1.0,303.3,311.3,1566.0,46.1,41.0,0.0,72192.6
0.0,301.7,310.9,1405.0,46.4,207.0,1.0,65192.0
0.0,297.8,309.0,1403.0,64.2,0.0,1.0,90072.6
0.0,298.2,308.4,1310.0,61.0,189.0,1.0,79910.0
1.0,298.0,307.6,1581.0,43.4,113.0,0.0,68615.4
2.0,300.2,309.7,1483.0,43.8,108.0,0.0,64955.399999999994
1.0,304.0,313.0,1575.0,34.5,92.0,0.0,54337.5
1.0,297.4,308.1,1734.0,27.7,70.0,0.0,48031.799999999996
2.0,299.0,308.5,1623.0,33.5,154.0,0.0,54370.5
0.0,298.1,309.0,1559.0,34.0,54.0,0.0,53006.0
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,299.8,310.6,1707.0,32.5,124.0,0.0,55477.5
0.0,296.8,308.1,1289.0,62.0,199.0,1.0,79918.0
0.0,302.4,311.3,1503.0,38.2,120.0,0.0,57414.600000000006
1.0,304.1,313.3,1480.0,38.4,72.0,0.0,56832.0
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,301.7,311.0,1441.0,44.3,208.0,1.0,63836.299999999996
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
0.0,302.5,311.5,1985.0,18.8,190.0,0.0,37318.0
0.0,303.2,311.4,1238.0,54.6,226.0,1.0,67594.8
1.0,302.3,310.9,1710.0,30.4,218.0,1.0,51984.0
0.0,301.0,312.1,1377.0,49.9,48.0,0.0,68712.3
0.0,300.7,310.4,1416.0,61.8,209.0,1.0,87508.8
0.0,297.7,308.1,1697.0,29.1,179.0,0.0,49382.700000000004
0.0,304.2,313.4,1482.0,41.4,32.0,0.0,61354.799999999996
1.0,303.0,312.2,1257.0,71.3,122.0,1.0,89624.09999999999
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
1.0,300.3,311.2,1381.0,65.2,136.0,1.0,90041.2
1.0,301.4,310.7,1470.0,46.5,101.0,0.0,68355.0
0.0,298.3,308.0,2886.0,3.8,57.0,1.0,10966.8
0.0,297.4,309.0,1568.0,33.7,175.0,0.0,52841.600000000006
2.0,299.1,309.4,1811.0,24.6,77.0,0.0,44550.600000000006
0.0,302.9,312.2,1510.0,41.4,94.0,0.0,62514.0
0.0,298.7,309.8,1354.0,53.3,212.0,1.0,72168.2
1.0,301.8,310.2,1437.0,42.3,0.0,0.0,60785.1
0.0,296.6,307.4,1436.0,42.8,156.0,0.0,61460.799999999996
0.0,302.6,311.0,1284.0,68.0,114.0,1.0,87312.0
0.0,297.2,308.4,1462.0,51.2,102.0,0.0,74854.40000000001
1.0,299.3,308.4,1542.0,37.5,203.0,1.0,57825.0
0.0,299.6,310.9,1229.0,65.2,209.0,1.0,80130.8
0.0,303.8,313.1,2497.0,13.0,5.0,1.0,32461.0
0.0,301.1,312.3,1534.0,39.0,129.0,0.0,59826.0
1.0,297.2,308.3,1429.0,42.0,6.0,0.0,60018.0
2.0,298.8,309.9,1466.0,44.6,66.0,0.0,65383.6
0.0,299.8,309.1,1772.0,24.8,113.0,0.0,43945.6
0.0,300.8,310.6,1577.0,37.9,227.0,1.0,59768.299999999996
0.0,300.2,309.7,1771.0,27.1,104.0,0.0,47994.100000000006
2.0,302.7,310.8,1275.0,55.0,25.0,1.0,70125.0
0.0,300.0,309.9,1608.0,33.4,76.0,0.0,53707.2
0.0,300.7,311.2,1399.0,47.9,80.0,0.0,67012.09999999999
0.0,303.4,311.9,1298.0,63.9,59.0,1.0,82942.2
1.0,303.2,311.5,1336.0,58.2,2.0,1.0,77755.2
0.0,301.2,311.6,1461.0,52.9,208.0,1.0,77286.9
0.0,302.5,311.2,1545.0,40.1,165.0,0.0,61954.5
2.0,299.0,309.0,1436.0,43.9,20.0,0.0,63040.4
0.0,303.8,313.0,1365.0,59.9,205.0,1.0,81763.5
1.0,295.6,306.3,1426.0,45.5,53.0,0.0,64883.0
0.0,300.8,310.7,1339.0,59.1,203.0,1.0,79134.90000000001
2.0,302.6,311.5,1629.0,34.4,228.0,1.0,56037.6
0.0,302.3,310.1,1321.0,52.7,134.0,1.0,69616.7
1.0,297.5,308.3,1476.0,45.6,31.0,0.0,67305.6
0.0,298.2,309.0,1418.0,44.2,87.0,0.0,62675.600000000006
0.0,298.9,309.8,1287.0,61.9,216.0,1.0,79665.3
0.0,299.4,309.3,1448.0,48.6,44.0,0.0,70372.8
1.0,297.5,308.1,1334.0,72.0,151.0,1.0,96048.0
0.0,301.9,310.4,1370.0,51.7,153.0,1.0,70829.0
0.0,302.2,310.6,1346.0,47.5,109.0,1.0,63935.0
1.0,300.6,309.4,1367.0,63.2,45.0,1.0,86394.40000000001
0.0,298.1,308.6,1354.0,53.9,207.0,1.0,72980.59999999999
0.0,302.7,312.4,1477.0,46.3,251.0,1.0,68385.09999999999
2.0,300.6,309.4,1555.0,37.9,24.0,0.0,58934.5
0.0,300.8,311.2,1481.0,38.5,181.0,1.0,57018.5
0.0,298.9,310.2,1562.0,42.5,179.0,0.0,66385.0
0.0,301.3,310.1,1269.0,56.8,195.0,1.0,72079.2
0.0,301.1,310.9,1282.0,67.9,10.0,1.0,87047.8
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,300.6,310.3,1920.0,22.3,223.0,0.0,42816.0
0.0,298.5,308.2,1301.0,66.3,42.0,1.0,86256.3
1.0,299.2,308.5,1526.0,37.3,135.0,0.0,56919.799999999996
1.0,302.4,310.3,1375.0,52.5,161.0,1.0,72187.5
0.0,301.9,310.4,1370.0,51.7,153.0,1.0,70829.0
0.0,304.1,313.4,1399.0,43.7,111.0,0.0,61136.3
0.0,298.1,307.8,1606.0,33.0,130.0,0.0,52998.0
1.0,302.1,311.0,1351.0,60.3,207.0,1.0,81465.3
2.0,300.9,311.9,1513.0,38.0,38.0,0.0,57494.0
0.0,301.3,311.0,1856.0,21.9,189.0,0.0,40646.399999999994
0.0,301.9,310.4,1286.0,62.8,22.0,1.0,80760.8
0.0,302.3,310.9,1891.0,22.7,135.0,0.0,42925.7
0.0,298.0,308.7,1511.0,45.8,114.0,0.0,69203.8
0.0,302.8,312.2,1509.0,36.5,52.0,1.0,55078.5
1.0,300.3,311.7,1319.0,51.4,170.0,0.0,67796.59999999999
0.0,297.8,308.9,1871.0,25.6,200.0,1.0,47897.600000000006
0.0,302.8,310.9,1312.0,52.2,40.0,1.0,68486.40000000001
0.0,300.5,312.0,1415.0,44.6,23.0,0.0,63109.0
2.0,302.1,310.7,1294.0,62.4,101.0,1.0,80745.59999999999
1.0,301.7,309.8,1284.0,68.2,111.0,1.0,87568.8
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
0.0,298.3,307.9,1435.0,39.9,143.0,0.0,57256.5
0.0,302.4,310.9,1349.0,46.1,148.0,1.0,62188.9
0.0,303.4,311.7,1673.0,32.2,166.0,0.0,53870.600000000006
